number,name,method,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
53,GunPointMaleVersusFemale,TSFRESH_SEL,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9873417721518988
53,GunPointMaleVersusFemale,TSFRESH_SEL,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9841772151898734
53,GunPointMaleVersusFemale,TSFRESH_SEL,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SEL,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SEL,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.75
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SEL_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6329113924050633
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9873417721518988
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9873417721518988
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9936708860759493
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968354430379747
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
53,GunPointMaleVersusFemale,TSFRESH_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH22,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9174603174603174
54,GunPointOldVersusYoung,CATCH22,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.692063492063492
54,GunPointOldVersusYoung,CATCH22,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8761904761904762
54,GunPointOldVersusYoung,CATCH22,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8539682539682539
54,GunPointOldVersusYoung,CATCH22,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6730158730158731
54,GunPointOldVersusYoung,CATCH22,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9206349206349206
54,GunPointOldVersusYoung,CATCH22,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8952380952380953
54,GunPointOldVersusYoung,CATCH22,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9301587301587302
54,GunPointOldVersusYoung,CATCH22,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9206349206349206
54,GunPointOldVersusYoung,CATCH22,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7174603174603175
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.9396825396825397
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.9333333333333333
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.5238095238095238
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.5238095238095238
54,GunPointOldVersusYoung,CATCH22_SYM,0,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9619047619047619
54,GunPointOldVersusYoung,CATCH22_SYM,1,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9714285714285714
54,GunPointOldVersusYoung,CATCH22_SYM,2,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.5238095238095238
54,GunPointOldVersusYoung,CATCH22_SYM,3,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9396825396825397
54,GunPointOldVersusYoung,CATCH22_SYM,4,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9650793650793651
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9333333333333333
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.5238095238095238
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9492063492063492
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9301587301587302
54,GunPointOldVersusYoung,CATCH22_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9682539682539683
54,GunPointOldVersusYoung,CATCH22_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9746031746031746
54,GunPointOldVersusYoung,CATCH22_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9682539682539683
54,GunPointOldVersusYoung,CATCH22_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9682539682539683
54,GunPointOldVersusYoung,CATCH22_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.946031746031746
54,GunPointOldVersusYoung,CATCH22_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9746031746031746
54,GunPointOldVersusYoung,CATCH22_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9841269841269841
54,GunPointOldVersusYoung,CATCH22_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9777777777777777
54,GunPointOldVersusYoung,CATCH22_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.926984126984127
54,GunPointOldVersusYoung,CATCH22_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9492063492063492
54,GunPointOldVersusYoung,CATCH22_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9428571428571428
54,GunPointOldVersusYoung,CATCH22_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9396825396825397
54,GunPointOldVersusYoung,CATCH22_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9174603174603174
54,GunPointOldVersusYoung,CATCH22_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.946031746031746
54,GunPointOldVersusYoung,CATCH22_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9428571428571428
54,GunPointOldVersusYoung,CATCH22_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9396825396825397
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.926984126984127
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9301587301587302
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9650793650793651
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9301587301587302
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9365079365079365
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9523809523809523
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.926984126984127
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9555555555555556
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9523809523809523
54,GunPointOldVersusYoung,CATCH22_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9492063492063492
54,GunPointOldVersusYoung,CATCH22_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9650793650793651
54,GunPointOldVersusYoung,CATCH22_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9682539682539683
54,GunPointOldVersusYoung,CATCH22_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9682539682539683
54,GunPointOldVersusYoung,CATCH22_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9587301587301588
54,GunPointOldVersusYoung,CATCH24,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,1,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6190476190476191
54,GunPointOldVersusYoung,CATCH24_SYM,2,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,3,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,4,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,1,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,2,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,3,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,4,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936507936507937
54,GunPointOldVersusYoung,CATCH24_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968253968253968
54,GunPointOldVersusYoung,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968253968253968
54,GunPointOldVersusYoung,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968253968253968
54,GunPointOldVersusYoung,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.9968253968253968
54,GunPointOldVersusYoung,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
54,GunPointOldVersusYoung,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,1.0
