number,symbolCount,numOfAttentionLayers,method,header,dmodel,dff,ncoef,strategy,architecture,dropout,name,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy,fold
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,2
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,3
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,4
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.75,0
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,1.0,1
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.9,2
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.8,3
9,6,,TSFEAT_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.75,4
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.65,0
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.75,1
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.5,2
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.65,3
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.8,4
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.75,0
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.65,1
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.7,2
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.65,3
9,5,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.8,4
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,0
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.85,1
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.55,2
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.85,3
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.85,4
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,0
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,1
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,2
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,3
9,5,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,4
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.75,0
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.75,1
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.55,2
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.7,3
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,16.0,True,True,0.75,4
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.75,0
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.75,1
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.75,2
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.7,3
9,6,,TOOLS_SYM,,,,,uniform,resnet,,BirdChicken,3.0,64.0,True,True,0.75,4
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,0
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.8,1
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.5,2
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.85,3
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,16.0,True,True,0.85,4
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,0
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.8,1
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.8,2
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,3
9,6,,TOOLS_SYM,,,,,quantile,resnet,,BirdChicken,3.0,64.0,True,True,0.85,4
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9522222222222222,0
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9855555555555555,1
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8977777777777778,2
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9377777777777778,3
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9811111111111112,4
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9544444444444444,0
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9433333333333334,1
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9266666666666666,2
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.8866666666666667,3
10,5,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9644444444444444,4
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8066666666666666,0
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8566666666666667,1
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7422222222222222,2
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8666666666666667,3
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.82,4
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8344444444444444,0
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8066666666666666,1
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8366666666666667,2
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8022222222222222,3
10,5,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8066666666666666,4
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9455555555555556,0
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9788888888888889,1
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9211111111111111,2
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9388888888888889,3
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9811111111111112,4
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9533333333333334,0
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9455555555555556,1
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9288888888888889,2
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.8866666666666667,3
10,6,,SAX,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9677777777777777,4
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7744444444444445,0
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8866666666666667,1
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7244444444444444,2
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8422222222222222,3
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.78,4
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.84,0
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.83,1
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8333333333333334,2
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8044444444444444,3
10,6,,SAX,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7977777777777778,4
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.86,0
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9166666666666666,1
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9111111111111111,2
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9155555555555556,3
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9444444444444444,4
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9233333333333333,0
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9422222222222222,1
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9177777777777778,2
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.88,3
10,5,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9266666666666666,4
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8555555555555555,0
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8877777777777778,1
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9055555555555556,2
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9077777777777778,3
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8744444444444445,4
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9133333333333333,0
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9033333333333333,1
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9088888888888889,2
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.89,3
10,5,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9311111111111111,4
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8633333333333333,0
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.91,1
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9033333333333333,2
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9188888888888889,3
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9044444444444445,4
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9144444444444444,0
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9155555555555556,1
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9044444444444445,2
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.8844444444444445,3
10,6,,MCB,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9433333333333334,4
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8577777777777778,0
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8966666666666666,1
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.88,2
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9022222222222223,3
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8788888888888889,4
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9155555555555556,0
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9022222222222223,1
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.91,2
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.8911111111111111,3
10,6,,MCB,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9333333333333333,4
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.99,0
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,1
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,2
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9933333333333333,3
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9966666666666667,4
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9888888888888889,0
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9944444444444445,1
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9922222222222222,2
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9933333333333333,3
10,5,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9977777777777778,4
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,0
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9877777777777778,1
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9822222222222222,2
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9266666666666666,3
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,4
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9877777777777778,0
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9855555555555555,1
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9811111111111112,2
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9644444444444444,3
10,5,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9866666666666667,4
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9944444444444445,0
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9922222222222222,1
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.99,2
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,3
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9988888888888889,4
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9911111111111112,0
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9933333333333333,1
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.99,2
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9955555555555555,3
10,6,,TSFRESH_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9955555555555555,4
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9877777777777778,0
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.99,1
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9822222222222222,2
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9377777777777778,3
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,4
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9833333333333333,0
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.99,1
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9822222222222222,2
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9733333333333334,3
10,6,,TSFRESH_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9844444444444445,4
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.98,0
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9911111111111112,1
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9877777777777778,2
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9822222222222222,3
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9922222222222222,4
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9877777777777778,0
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9944444444444445,1
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.99,2
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9922222222222222,3
10,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9944444444444445,4
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9888888888888889,0
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9944444444444445,1
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9877777777777778,2
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9622222222222222,3
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9944444444444445,4
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9888888888888889,0
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9955555555555555,1
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9911111111111112,2
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9855555555555555,3
10,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9955555555555555,4
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.98,0
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9944444444444445,1
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9955555555555555,2
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.99,3
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.9988888888888889,4
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9855555555555555,0
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9966666666666667,1
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9922222222222222,2
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9933333333333333,3
10,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9988888888888889,4
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9944444444444445,0
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9933333333333333,1
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9866666666666667,2
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9733333333333334,3
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.9955555555555555,4
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9944444444444445,0
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9944444444444445,1
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9922222222222222,2
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9844444444444445,3
10,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.9966666666666667,4
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.7222222222222222,0
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.7444444444444445,1
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6944444444444444,2
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6733333333333333,3
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6677777777777778,4
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.72,0
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.76,1
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.7311111111111112,2
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.6955555555555556,3
10,5,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.6955555555555556,4
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7066666666666667,0
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7244444444444444,1
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6911111111111111,2
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6655555555555556,3
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6566666666666666,4
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7188888888888889,0
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7655555555555555,1
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7388888888888889,2
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.6766666666666666,3
10,5,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.6955555555555556,4
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.7266666666666667,0
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.7455555555555555,1
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6911111111111111,2
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6822222222222222,3
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.6788888888888889,4
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.7,0
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.7733333333333333,1
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.7611111111111111,2
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.6966666666666667,3
10,6,,TSFEL_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.7144444444444444,4
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7044444444444444,0
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7044444444444444,1
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6833333333333333,2
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6455555555555555,3
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.6555555555555556,4
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7088888888888889,0
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7511111111111111,1
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.7422222222222222,2
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.6733333333333333,3
10,6,,TSFEL_SYM,,,,,quantile,resnet,,CBF,3.0,64.0,True,True,0.6922222222222222,4
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8977777777777778,0
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8433333333333334,1
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8788888888888889,2
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.7133333333333334,3
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,16.0,True,True,0.8844444444444445,4
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9011111111111111,0
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.8633333333333333,1
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9166666666666666,2
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.71,3
10,5,,CATCH22_SYM,,,,,uniform,resnet,,CBF,3.0,64.0,True,True,0.9077777777777778,4
10,5,,CATCH22_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.7588888888888888,0
10,5,,CATCH22_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8666666666666667,1
10,5,,CATCH22_SYM,,,,,quantile,resnet,,CBF,3.0,16.0,True,True,0.8055555555555556,2
