method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
TSFRESH,29,ECG5000,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5837777777777777
TSFRESH,29,ECG5000,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.004888888888888889
TSFRESH,29,ECG5000,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.30644444444444446
TSFRESH,36,FaceAll,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.06568047337278106
TSFRESH,36,FaceAll,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.11420118343195267
TSFRESH,36,FaceAll,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.05739644970414201
TSFRESH,36,FaceAll,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.07218934911242604
TSFRESH,36,FaceAll,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.05917159763313609
TSFRESH,38,FacesUCR,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.08292682926829269
TSFRESH,38,FacesUCR,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.054634146341463415
TSFRESH,38,FacesUCR,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.04780487804878049
TSFRESH,38,FacesUCR,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.08341463414634147
TSFRESH,38,FacesUCR,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.11463414634146342
TSFRESH,39,FiftyWords,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.02197802197802198
TSFRESH,39,FiftyWords,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.017582417582417582
TSFRESH,39,FiftyWords,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.008791208791208791
TSFRESH,39,FiftyWords,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.008791208791208791
TSFRESH,39,FiftyWords,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.006593406593406593
TSFRESH,40,Fish,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.13714285714285715
TSFRESH,40,Fish,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.12571428571428572
TSFRESH,40,Fish,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.13714285714285715
TSFRESH,40,Fish,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.13714285714285715
TSFRESH,40,Fish,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.13142857142857142
TSFRESH,41,FordA,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9946969696969697
TSFRESH,41,FordA,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,1.0
TSFRESH,41,FordA,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9734848484848485
TSFRESH,41,FordA,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.996969696969697
TSFRESH,41,FordA,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9992424242424243
TSFRESH,42,FordB,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.519753086419753
